EstadoCivil;Sexo;Estrato;TipoVivienda;LugarNacimiento; FechaNacimiento ;Edad;Nacionalidad; Ingresos ;OtrosIngresos; Gastos ;Activos;OtrosPasivos;FechaSolicitud; CapitalSolicitado ;Plazo;Score;Aprobado
2;2;0;1;15686;28/03/69;53;Colombiano;5568119;0;3105623;250000000;0;28/02/20;72000000;60;NULL;1
5;2;2;3;;1/02/68;54;Colombiano;3600000;0;1230000;65000000;0;29/09/21;52000000;60;NULL;1
0;2;2;3;15835;25/08/82;40;Colombiano;6575000;0;2946475;75000000;0;19/11/21;32000000;36;NULL;1
2;2;3;2;17050;12/09/84;38;COLOMBIANA;14400000;0;4005000;0;0;21/05/16;150000000;48;;1
2;2;;1;66318;17/01/57;65;COLOMBIANA;9600000;0; $- ;0;0;18/02/16;158000000;48;;1
2;2;;1;66318;17/01/57;65;COLOMBIANA;9600000;0; $- ;0;0;30/07/16;85900000;48;;1
2;2;;1;66318;17/01/57;65;COLOMBIANA;9600000;0; $- ;0;0;20/09/16;44300000;48;;1
2;2;3;1;17662;9/01/72;50;Colombiano;13606250;0;10172593;1232000000;0;19/06/20;90000000;60;NULL;1
2;2;3;1;17662;9/01/72;50;Colombiano;13606250;0;10172593;1232000000;0;28/07/21;91651121;96;NULL;1
5;0;;3;17388;23/03/72;50;Colombiano;2400000;0;1191858;154000000;0;4/06/14;58000000;48;NULL;1
5;0;;3;17388;23/03/72;50;Colombiano;2400000;0;1191858;154000000;0;24/10/17;31390000;36;NULL;1
1;2;3;1;66075;9/02/59;63;Colombiano;1800000;0;840000;50000000;0;3/02/21;25000000;60;NULL;1
2;2;3;1;68425;18/06/67;55;Colombiano;4429830;0;2038840;130000000;0;7/02/22;34000000;36;NULL;1
1;2;3;1;68689;12/01/52;70;COLOMBIANA;3908382;0;2102543;0;0;17/08/16;32000000;60;NULL;1
2;1;;1;11001;22/07/38;84;COLOMBIANA;2124000;3600000; $- ;367500000;0;15/08/15;90000000;60;NULL;1
1;2;2;1;76845;11/12/51;70;Colombiano;4020000;0;2227728;50000000;0;30/11/20;31500000;60;NULL;1
1;2;2;1;76845;11/12/51;70;Colombiano;4020000;0;2227728;50000000;0;30/11/20;38500000;60;NULL;1
0;1;2;3;25040;23/08/72;50;Colombiano;4450000;0;1905430;115000000;0;19/12/19;60000000;60;NULL;1
3;1;;1;25151;16/05/50;72;COLOMBIANA;1200000;2400000; $- ;265000000;0;31/07/15;20000000;12;NULL;1
2;1;;1;25154;16/12/67;54;Colombiano;14400000;0;15748000;700000000;0;30/04/15;90000000;48;NULL;1
2;1;;1;25154;16/12/67;54;Colombiano;14400000;0;15748000;700000000;0;31/10/16;25000000;36;NULL;1
2;1;;1;25154;16/12/67;54;Colombiano;14400000;0;15748000;700000000;0;14/09/17;42545000;60;NULL;1
1;2;4;1;76895;3/07/59;63;Colombiano;3496561;0;2093670;105000000;0;10/10/17;20000000;48;NULL;1
1;2;4;1;76895;3/07/59;63;Colombiano;3496561;0;2093670;105000000;0;13/03/18;35000000;60;NULL;1
5;1;3;1;25035;13/01/62;60;COLOMBIANO;6000000;0;3785000;0;0;17/05/16;44000000;48;;1
2;1;2;3;25841;30/09/58;64;Colombiano;6000000;0;4050129;140000000;0;25/03/15;109000000;48;NULL;1
2;1;2;3;25841;30/09/58;64;Colombiano;6000000;0;4050129;140000000;0;13/10/16;8000000;36;NULL;1
2;1;2;3;25841;30/09/58;64;Colombiano;6000000;0;4050129;140000000;0;25/05/17;7475219;36;NULL;1
5;1;;1;25297;9/06/58;64;COLOMBIANO;1140000;7200000; $- ;390000000;0;5/06/14;67000000;48;NULL;1
5;1;;1;25297;9/06/58;64;COLOMBIANO;1140000;7200000; $- ;390000000;0;5/06/14;70000000;48;NULL;1
5;1;;1;25297;9/06/58;64;COLOMBIANO;1140000;7200000; $- ;390000000;0;5/06/14;58000000;48;NULL;1
5;1;2;1;25297;1/09/63;59;Colombiano;2100000;0;636480;485000000;0;26/01/22;25000000;48;NULL;1
5;1;2;1;25317;15/10/62;60;Colombiano;3400000;0;2572500;170000000;0;7/01/16;25000000;36;NULL;1
5;1;3;2;25322;27/08/64;58;Colombiano;2800000;0;1503680;30000000;0;5/08/21;52000000;72;NULL;1
4;1;2;3;25513;24/12/53;68;COLOMBIANO;3600000;0;1108000;90000000;0;6/12/16;46500000;48;NULL;1
2;1;3;1;25394;9/11/68;54;COLOMBIANO;4900000;0;1376000;0;0;3/05/16;75000000;48;;1
5;1;2;3;25394;11/08/89;33;Colombiano;6400000;0;3290000;90000000;0;4/11/20;40000000;60;NULL;1
2;1;;3;25718;9/07/63;59;Colombiano;3600000;0;360000;0;0;31/10/15;65000000;48;NULL;1
2;1;3;1;25426;5/11/73;49;Colombiano;2800000;0;1190000;50000000;0;24/03/21;20000000;36;NULL;1
5;1;3;3;25436;28/02/83;39;Colombiano;4300000;0;1304000;30000000;0;26/12/15;80000000;48;NULL;1
5;1;3;3;25436;28/02/83;39;Colombiano;4300000;0;1304000;30000000;0;20/06/17;70800000;48;NULL;1
2;1;3;1;25594;5/07/67;55;Colombiano;20696080;0;15678352;490000000;0;18/12/13;67900000;48;NULL;1
2;1;3;1;25594;5/07/67;55;Colombiano;20696080;0;15678352;490000000;0;29/01/15;70000000;48;NULL;1
2;2;3;1;76001;5/08/80;42;COLOMBIANA;2400000;0;865833;225000000;0;26/08/16;32000000;48;NULL;1
4;2;5;3;66400;17/11/80;42;Colombiano;8400000;0;3759674;175000000;0;21/02/17;35000000;48;NULL;1
4;2;5;3;66400;17/11/80;42;Colombiano;8400000;0;3759674;175000000;0;26/09/17;80000000;48;NULL;1
2;1;;1;25777;3/11/67;55;COLOMBIANO;1200000;2400000; $- ;0;0;23/01/16;76000000;48;NULL;1
2;1;;3;25807;20/05/64;58;COLOMBIANA;1500000;4800000;550000;218000000;0;10/04/15;57000000;36;NULL;1
2;1;;1;25839;6/05/74;48;COLOMBIANA;1200000;2400000;497000;96000000;0;6/05/15;83000000;60;NULL;1
5;1;2;1;25489;8/03/64;58;Colombiano;3200000;0;993700;120000000;0;28/02/22;61000000;72;NULL;1
1;2;;3;5197;28/05/79;43;COLOMBIANA;4660000;0;1551833;0;0;30/01/15;80000000;48;NULL;1
1;2;;3;5197;28/05/79;43;COLOMBIANA;4660000;0;1551833;0;0;30/09/15;103000000;60;NULL;1
1;2;;3;5197;28/05/79;43;COLOMBIANA;4660000;0;1551833;0;0;13/09/16;82000000;48;NULL;1
2;1;3;1;25407;9/05/54;68;Colombiano;5037667;0;1229780;190000000;0;7/02/18;76000000;60;NULL;1
4;1;3;1;76147;23/01/51;71;COLOMBIANA;4800000;0;1485000;0;0;12/03/16;30000000;36;;1
2;1;;1;50606;2/10/68;54;COLOMBIANO;1200000;2400000; $- ;220000000;0;7/10/15;66000000;48;NULL;1
1;1;3;3;5001;14/12/77;44;COLOMBIANO;3600000;0;1168000;0;0;31/03/16;55000000;48;;1
5;2;2;1;19100;6/01/74;48;Colombiano;3600000;0;1597166;250000000;0;3/10/18;67000000;60;NULL;1
5;2;2;1;19100;6/01/74;48;Colombiano;3600000;0;1597166;250000000;0;30/11/21;40000000;60;NULL;1
3;2;3;3;19698;28/09/61;61;COLOMBIANA;7300000;0;1342000;0;0;28/04/16;119000000;60;;1
2;2;3;1;13001;5/01/48;74;COLOMBIANA;2400000;0;620000;0;0;7/05/16;20000000;36;;1
2;2;3;1;13001;5/01/48;74;COLOMBIANA;2400000;0;620000;0;0;18/06/16;43000000;48;;1
2;2;;3;11001;15/05/58;64;COLOMBIANA;1500000;2400000; $- ;120000000;0;5/11/15;39400000;36;NULL;1
3;2;2;1;68077;6/06/54;68;Colombiano;7200000;0;2637600;6300000000;0;30/10/17;96000000;48;NULL;1
3;2;2;1;68077;6/06/54;68;Colombiano;7200000;0;2637600;6300000000;0;30/08/20;64898118;36;NULL;1
5;2;2;1;15244;8/06/78;44;Colombiano;2333333;0;1162333;258000000;0;24/08/20;15000000;24;NULL;1
2;2;3;1;25175;18/02/66;56;COLOMBIANA;3250000;0;1185000;0;0;27/04/16;35000000;48;;1
1;2;2;2;15816;29/09/55;67;Colombiano;3600000;0;2279012;360000000;0;25/07/14;72000000;48;NULL;1
1;2;2;2;15816;29/09/55;67;Colombiano;3600000;0;2279012;360000000;0;26/09/19;55000000;60;NULL;1
5;2;;1;41001;26/04/50;72;COLOMBIANA;1714000;0; $- ;130000000;0;23/04/15;80000000;48;NULL;1
1;1;2;3;54001;8/03/82;40;Colombiano;4106000;0;1983150;144000000;0;6/12/21;52000000;60;NULL;1
2;2;2;1;5604;27/07/59;63;;2400000;0;1710000;80000000;0;30/06/16;20000000;48;NULL;1
2;2;2;1;5604;27/07/59;63;;2400000;0;1710000;80000000;0;30/11/17;20000000;48;NULL;1
2;2;;3;52696;9/10/80;42;COLOMBIANA;900000;4800000; $- ;100000000;0;27/01/16;80000000;60;NULL;1
1;2;3;1;15542;11/02/63;59;COLOMBIANA;5780000;0;2560389;0;0;19/08/16;30000000;24;NULL;1
2;1;3;1;15686;17/02/61;61;Colombiano;4570000;0;2364000;1410000000;0;21/10/20;40000000;48;NULL;1
2;2;3;1;11001;2/10/66;56;Colombiano;3600000;0;1708000;235000000;0;8/07/15;50000000;60;NULL;1
2;2;3;1;11001;2/10/66;56;Colombiano;3600000;0;1708000;235000000;0;11/07/17;14733000;24;NULL;1
2;2;3;1;25290;30/05/59;63;COLOMBIANA;5000000;0;1152000;0;0;28/04/16;53000000;48;;1
2;2;2;1;11001;5/05/62;60;Colombiano;5710630;0;2067720;125000000;0;11/04/18;70000000;60;NULL;1
2;2;3;3;11001;4/10/65;57;;3600000;0;2908961;148800000;0;31/08/15;49000000;48;NULL;1
2;2;3;3;11001;4/10/65;57;;3600000;0;2908961;148800000;0;27/09/18;22366002;36;NULL;1
2;2;;1;11001;9/08/67;55;COLOMBIANA;1200000;2400000; $- ;99000000;0;26/05/14;64000000;48;NULL;1
5;2;2;1;11001;23/04/70;52;Colombiano;6000000;0;4922984;180000000;0;22/04/19;52000000;36;NULL;1
4;2;3;3;25151;25/08/71;51;Colombiano;13000000;0;7924000;800000000;0;5/02/15;55000000;48;NULL;1
4;2;3;3;25151;25/08/71;51;Colombiano;13000000;0;7924000;800000000;0;9/12/19;105000000;48;NULL;1
5;2;2;1;5051;8/02/67;55;Colombiano;4179431;0;3988480;353288000;0;13/07/18;77500000;60;NULL;1
1;2;;1;11001;8/12/70;51;COLOMBIANA;1900000;2400000;608000;185000000;0;11/06/14;35000000;48;NULL;1
5;2;2;3;25754;2/06/70;52;Colombiano;3608526;0;2989717;77500000;0;24/01/22;53000000;60;NULL;1
2;2;;3;11001;19/09/70;52;COLOMBIANA;4414405;4800000; $- ;130000000;0;5/08/15;100000000;48;NULL;1
5;2;3;3;11001;17/08/73;49;COLOMBIANO;6400000;0;1208000;60000000;0;31/01/17;175000000;60;NULL;1
2;0;1;2;25320;14/12/68;53;;2400000;0;1128000;90000000;0;7/07/16;40000000;48;;1
2;0;1;2;25320;14/12/68;53;;2400000;0;1128000;90000000;0;30/07/18;29691813;48;;1
2;2;;3;15001;24/05/65;57;COLOMBIANA;1200000;4800000; $- ;237000000;0;26/02/15;97000000;48;NULL;1
2;2;;1;25181;21/12/62;59;COLOMBIANA;2000000;2400000; $- ;235000000;0;9/04/15;24500000;36;NULL;1
4;1;2;1;25777;13/03/52;70;Colombiano;2841423;0;4195000;374000000;0;14/07/14;80000000;48;NULL;1
4;1;2;1;25777;13/03/52;70;Colombiano;2841423;0;4195000;374000000;0;1/11/17;22668123;24;NULL;1
5;2;3;1;50689;5/09/71;51;COLOMBIANO;5400000;0;1713000;105000000;0;1/11/16;42000000;36;NULL;1
5;2;;3;50001;16/07/76;46;COLOMBIANA;1200000;2400000; $- ;115000000;0;3/09/15;68500000;60;NULL;1
1;1;2;3;15097;20/01/82;40;COLOMBIANO;4250000;0;2461398;102280000;0;27/08/16;39000000;48;NULL;1
2;1;3;3;15511;17/12/63;58;Colombiano;6000000;0;3946000;160000000;0;18/01/16;7000000;24;NULL;1
2;1;3;3;15511;17/12/63;58;Colombiano;6000000;0;3946000;160000000;0;30/08/14;66500000;48;NULL;1
2;1;3;3;15511;17/12/63;58;Colombiano;6000000;0;3946000;160000000;0;18/06/19;30000000;48;NULL;1
2;1;2;1;15189;20/09/63;59;Colombiano;9689000;0;4985500;384000000;0;26/07/19;81000000;60;NULL;1
2;1;;1;CIENEGA             ;19/03/73;49;COLOMBIANO;1200000;4800000; $- ;115000000;0;12/12/14;15000000;24;NULL;1
2;1;2;1;15218;7/02/63;59;Colombiano;2450000;0;1494256;135000000;0;20/02/18;57000000;48;NULL;1
2;1;2;1;15218;7/02/63;59;Colombiano;2450000;0;1494256;135000000;0;30/08/20;36417692;60;NULL;1
5;1;2;2;15232;26/09/78;44;Colombiano;2800000;0;1050000;36000000;0;6/09/21;24000000;36;NULL;1
4;1;2;3;15232;29/12/80;41;Colombiano;6025000;0;2884250;142000000;0;26/06/19;68000000;60;NULL;1
5;1;3;3;15232;2/02/85;37;COLOMBIANO;6000000;0;4873000;0;0;18/08/16;91000000;60;;1
5;1;3;3;15232;2/02/85;37;COLOMBIANO;6000000;0;4873000;0;0;18/10/20;39195587;36;;1
1;1;2;1;15293;22/03/79;43;Colombiano;11105000;0;6017000;301082000;0;24/04/14;115000000;48;NULL;1
1;1;2;1;15293;22/03/79;43;Colombiano;11105000;0;6017000;301082000;0;12/10/17;106000000;48;NULL;1
5;1;3;2;15296;9/10/73;49;Colombiano;2800000;0;1336000;35000000;0;11/10/21;38000000;60;NULL;1
4;1;3;1;15299;24/07/48;74;COLOMBIANO;7200000;0;1208000;0;0;13/04/16;80000000;36;;1
2;1;2;1;15325;19/04/68;54;Colombiano;2800000;0;1357760;50000000;0;18/12/20;31500000;48;NULL;1
2;1;2;1;15368;16/09/70;52;Colombiano;1675000;0;914000;125000000;0;19/11/16;53500000;48;NULL;1
2;1;2;1;15368;16/09/70;52;Colombiano;1675000;0;914000;125000000;0;31/05/19;46701226;48;NULL;1
3;2;;1;25386;27/02/48;74;COLOMBIANA;967000;4850000; $- ;170000000;0;15/07/15;95000000;60;NULL;1
1;2;2;1;73563;21/01/50;72;Colombiano;4915000;0;4036000;160000000;0;31/07/15;120000000;60;NULL;1
1;2;2;1;73563;21/01/50;72;Colombiano;4915000;0;4036000;160000000;0;31/07/15;70000000;60;NULL;1
1;2;2;1;73563;21/01/50;72;Colombiano;4915000;0;4036000;160000000;0;18/12/19;17000000;36;NULL;1
1;2;2;1;73563;21/01/50;72;Colombiano;4915000;0;4036000;160000000;0;30/06/20;14347587;12;NULL;1
1;2;2;1;73563;21/01/50;72;Colombiano;4915000;0;4036000;160000000;0;11/05/21;22100937;24;NULL;1
2;2;;1;11001;4/09/50;72;COLOMBIANA;1401603;7200000; $- ;392000000;0;15/05/15;73000000;48;NULL;1
1;2;5;1;25372;18/06/52;70;Colombiano;3758116;0;863600;340000000;0;31/01/20;76000000;60;NULL;1
4;2;2;1;25245;1/10/52;70;Colombiano;4028116;0;2354000;310000000;0;24/07/19;48000000;60;NULL;1
2;2;;1;11001;9/04/54;68;COLOMBIANA;950000;4800000; $- ;170000000;0;5/06/14;35000000;36;NULL;1
1;2;3;1;11001;13/02/54;68;COLOMBIANA;4400000;0;1158000;0;0;26/05/16;64000000;48;;1
3;2;2;1;11001;22/05/54;68;Colombiano;7668325;0;2693477;242000000;0;31/05/19;73000000;60;NULL;1
3;2;;1;11001;29/03/52;70;COLOMBIANA;2500000;4800000; $- ;365000000;0;30/05/15;56000000;48;NULL;1
2;2;2;1;11001;21/06/57;65;Colombiano;2708524;0;1478857;69000000;0;12/11/15;38000000;36;NULL;1
1;2;3;1;11001;7/12/54;67;Colombiano;16000000;0;11735155;1170000000;0;6/09/21;37000000;60;NULL;1
2;1;2;1;15469;6/06/55;67;Colombiano;4800000;0;2757160;145200000;0;10/12/14;80000000;48;NULL;1
2;1;2;1;15469;6/06/55;67;Colombiano;4800000;0;2757160;145200000;0;10/06/17;5599292;36;NULL;1
2;1;2;1;15469;6/06/55;67;Colombiano;4800000;0;2757160;145200000;0;20/09/18;17095325;12;NULL;1
2;1;2;1;15469;6/06/55;67;Colombiano;4800000;0;2757160;145200000;0;3/03/20;58000000;60;NULL;1
2;1;2;1;15469;22/09/60;62;Colombiano;6000000;0;4716000;330000000;0;3/04/14;73000000;48;NULL;1
2;1;2;1;15469;22/09/60;62;Colombiano;6000000;0;4716000;330000000;0;4/05/17;32000000;24;NULL;1
1;2;3;1;68673;6/12/58;63;Colombiano;16730000;0;10241000;880000000;0;3/09/15;20000000;24;NULL;1
1;2;3;1;68673;6/12/58;63;Colombiano;16730000;0;10241000;880000000;0;19/07/16;50000000;48;NULL;1
1;2;3;1;68673;6/12/58;63;Colombiano;16730000;0;10241000;880000000;0;5/11/16;120000000;60;NULL;1
1;2;3;1;68673;6/12/58;63;Colombiano;16730000;0;10241000;880000000;0;17/12/16;120000000;60;NULL;1
1;2;3;1;68673;6/12/58;63;Colombiano;16730000;0;10241000;880000000;0;29/11/19;46200000;60;NULL;1
2;2;3;1;15469;20/10/56;66;Colombiano;5080000;0;2016000;300000000;0;30/09/15;38000000;48;NULL;1
2;2;3;1;15469;20/10/56;66;Colombiano;5080000;0;2016000;300000000;0;21/12/21;80000000;60;NULL;1
1;2;4;1;11001;24/05/58;64;Colombiano;2300000;0;1490000;164000000;0;30/03/21;66000000;72;NULL;1
5;1;2;3;15531;20/07/66;56;Colombiano;2800000;0;1146942;0;0;18/02/16;40000000;60;NULL;1
4;2;3;3;17877;9/02/61;61;COLOMBIANO;7200000;0;2024000;260000000;0;31/08/16;60000000;48;NULL;1
1;0;3;1;15632;29/01/59;63;Colombiano;9600000;0;6377000;530000000;0;25/04/14;86000000;48;NULL;1
1;0;3;1;15632;29/01/59;63;Colombiano;9600000;0;6377000;530000000;0;1/03/16;80000000;48;NULL;1
5;1;2;3;15673;25/03/65;57;Colombiano;2000000;0;1060000;32000000;0;7/04/14;86864824;48;NULL;1
5;1;2;3;15673;25/03/65;57;Colombiano;2000000;0;1060000;32000000;0;25/04/18;55000000;36;NULL;1
2;1;3;1;15673;16/09/68;54;COLOMBIANO;6000000;0;2999833;0;0;28/06/16;21000000;24;;1
5;1;2;1;15696;2/09/81;41;Colombiano;9800000;0;5946726;82000000;0;14/12/17;61000000;48;NULL;1
5;1;2;1;15696;2/09/81;41;Colombiano;9800000;0;5946726;82000000;0;14/07/20;40410523;36;NULL;1
1;1;;2;15720;20/08/73;49;COLOMBIANO;1200000;4800000;150000;95000000;0;9/06/14;103000000;60;NULL;1
1;1;2;1;15740;2/09/71;51;Colombiano;6200000;0;2496203;330000000;0;31/01/20;90000000;60;NULL;1
1;1;2;1;15740;2/09/71;51;Colombiano;6200000;0;2496203;330000000;0;30/04/21;90004108;120;NULL;1
3;2;3;3;25307;10/06/72;50;COLOMBIANA;4830467;0;2314000;0;0;5/08/16;50000000;48;NULL;1
2;1;;2;15469;23/07/72;50;COLOMBIANA;7000000;2400000; $- ;75000000;0;4/06/15;57000000;48;NULL;1
5;1;2;1;15835;16/09/68;54;Colombiano;5400000;0;3062112;250000000;0;31/01/20;66000000;60;NULL;1
2;1;;1;15842;10/12/53;68;;5500000;0;2779000;125000000;0;26/03/15;130000000;48;NULL;1
2;1;;1;15842;10/12/53;68;;5500000;0;2779000;125000000;0;26/06/15;65000000;36;NULL;1
0;1;0;0;;25/12/84;37;Colombiano;2800000;0;1338000;0;0;4/03/16;40000000;72;NULL;1
3;2;3;1;5347;25/02/59;63;COLOMBIANO;6096175;0;3617000;0;0;16/08/16;50000000;48;NULL;1
2;1;3;3;68255;15/06/50;72;COLOMBIANO;5889455;0;2387000;0;0;25/06/16;70000000;60;;1
2;2;;1;5190;29/11/60;61;COLOMBIANA;5000000;0; $- ;0;0;19/02/16;43000000;48;NULL;1
4;2;3;3;11001;19/05/64;58;COLOMBIANA;8400000;0;1595000;0;0;9/07/16;55000000;60;;1
2;2;;1;5001;16/10/83;39;COLOMBIANA;900000;0; $- ;0;0;30/01/16;27000000;48;;1
2;2;3;1;5001;20/06/82;40;COLOMBIANA;2850000;0;800000;0;0;8/06/16;30000000;48;;1
1;2;3;1;5579;28/12/68;53;COLOMBIANA;4000000;0;1550000;0;0;15/03/16;27000000;48;;1
5;2;3;3;5656;16/04/71;51;Colombiano;4900000;0;2653000;60000000;0;17/02/22;59000000;60;NULL;1
1;2;3;3;5887;29/01/78;44;Colombiano;7200000;0;2024000;160000000;0;20/12/16;88000000;48;NULL;1
1;2;3;3;15759;10/05/60;62;COLOMBIANA;1200000;0;408000;0;0;1/04/16;81000000;48;;1
5;2;;1;15759;18/11/63;59;COLOMBIANA;616000;2400000; $- ;100000000;0;23/07/19;75000000;48;NULL;1
2;1;1;1;19693;10/12/65;56;Colombiano;2400000;0;1128000;160000000;0;31/05/17;47000000;48;NULL;1
2;1;1;1;19693;10/12/65;56;Colombiano;2400000;0;1128000;160000000;0;29/06/18;40000000;36;NULL;1
2;1;1;1;19693;10/12/65;56;Colombiano;2400000;0;1128000;160000000;0;25/10/19;40000000;36;NULL;1
1;2;3;1;15759;7/01/58;64;Colombiano;2820000;0;606000;280000000;0;16/12/21;47000000;48;NULL;1
1;2;3;3;11001;10/04/60;62;Colombiano;10800000;0;7460444;61803000;0;6/12/17;56000000;36;NULL;1
2;2;2;1;15001;29/06/56;66;Colombiano;1800000;0;969600;145000000;0;10/11/20;15000000;48;NULL;1
5;2;2;1;68861;24/04/60;62;Colombiano;6000000;0;3934210;600000000;0;13/08/18;82000000;48;NULL;1
5;2;2;1;68861;24/04/60;62;Colombiano;6000000;0;3934210;600000000;0;13/10/20;57246081;48;NULL;1
2;2;3;1;;18/05/60;62;Colombiano;1200000;0;1302000;500000000;0;3/12/18;14000000;24;NULL;1
2;2;;1;11001;6/04/57;65;COLOMBIANA;3900000;0;980000;0;0;17/02/16;47000000;48;NULL;1
2;2;;1;ALVARADO TOLIMA     ;6/02/62;60;COLOMBIANO;5145000;2400000; $- ;96000000;0;27/10/15;100000000;60;NULL;1
5;2;3;1;11001;22/05/57;65;Colombiano;2400000;0;1158000;132000000;0;13/02/14;67000000;48;NULL;1
5;2;3;1;11001;22/05/57;65;Colombiano;2400000;0;1158000;132000000;0;31/03/17;10000000;10;NULL;1
2;2;3;3;11001;14/11/61;61;Colombiano;2400000;0;708000;32000000;0;27/01/16;85000000;60;NULL;1
2;2;3;3;11001;14/11/61;61;Colombiano;2400000;0;708000;32000000;0;27/05/17;7706902;36;NULL;1
2;2;3;3;11001;14/11/61;61;Colombiano;2400000;0;708000;32000000;0;24/04/18;80000000;60;NULL;1
1;2;3;3;25805;12/06/62;60;Colombiano;5420798;0;2758239;300000000;0;25/06/21;40000000;36;NULL;1
5;2;;1;25899;28/09/62;60;COLOMBIANA;738000;2400000;132000;130000000;0;8/05/14;25000000;36;NULL;1
2;2;;1;                    ;19/12/63;58;COLOMBIANA;2400000;0;870000;0;0;13/02/16;32000000;48;NULL;1
5;2;3;3;15531;15/12/59;62;Colombiano;4800000;0;1745000;110000000;0;6/12/19;70000000;62;NULL;1
2;2;3;3;17653;30/01/64;58;Colombiano;3285387;0;864000;40000000;0;19/12/19;73000000;60;NULL;1
2;2;3;3;17653;30/01/64;58;Colombiano;3285387;0;864000;40000000;0;1/10/20;74993042;156;NULL;1
4;2;2;1;73671;11/09/60;62;COLOMBIANO;9200000;0;4974000;408729000;0;19/11/16;23000000;48;NULL;1
2;2;3;1;5585;8/12/62;59;Colombiano;4800000;0;1901000;140000000;0;17/04/19;20000000;36;NULL;1
2;2;3;1;5585;8/12/62;59;Colombiano;4800000;0;1901000;140000000;0;31/08/20;15393317;72;NULL;1
2;2;;3;25839;1/12/64;57;COLOMBIANA;16808429;4800000;1200000;601000000;0;20/02/13;50000000;36;NULL;1
2;2;;3;25839;1/12/64;57;COLOMBIANA;16808429;4800000;1200000;601000000;0;19/04/13;70000000;48;NULL;1
2;2;;1;25269;15/02/65;57;COLOMBIANO;4800000;0; $- ;0;0;31/12/15;122000000;60;NULL;1
2;2;3;1;15759;24/09/66;56;Colombiano;8524750;0;7316050;650000000;0;22/12/20;40000000;60;NULL;1
2;1;2;1;11001;30/05/66;56;COLOMBIANO;4800000;0;1666000;120400000;0;24/11/16;30000000;36;NULL;1
2;2;;3;11001;19/11/66;56;COLOMBIANA;1500000;2400000; $- ;95000000;0;31/10/15;12000000;24;NULL;1
2;2;;3;11001;19/11/66;56;COLOMBIANA;1500000;2400000; $- ;95000000;0;17/04/13;45000000;48;NULL;1
2;2;2;1;15106;15/09/63;59;Colombiano;5458526;0;2046457;120000000;0;25/11/21;35000000;48;NULL;1
1;2;2;1;11001;1/09/65;57;Colombiano;3206787;0;1678836;300000000;0;18/11/20;15000000;48;NULL;1
5;2;2;1;11001;20/01/68;54;Colombiano;3500000;0;1849422;185000000;0;5/08/21;30000000;48;NULL;1
1;2;;1;11001;6/03/68;54;COLOMBIANO;6000000;7200000; $- ;253000000;0;25/08/15;95000000;60;NULL;1
1;2;;1;11001;6/03/68;54;COLOMBIANO;6000000;7200000; $- ;253000000;0;16/02/15;70000000;48;NULL;1
3;1;2;3;11001;18/06/67;55;Colombiano;2400000;0;1283520;140000000;0;20/07/14;90000000;48;NULL;1
3;1;2;3;11001;18/06/67;55;Colombiano;2400000;0;1283520;140000000;0;19/05/20;20000000;48;NULL;1
2;2;;1;11001;10/02/68;54;COLOMBIANA;14000000;2400000; $- ;140000000;0;27/08/15;79000000;60;NULL;1
0;2;2;3;73200;12/10/70;52;Colombiano;4800000;0;1885000;225000000;0;4/01/17;75000000;48;NULL;1
1;2;3;1;11001;20/07/70;52;COLOMBIANO;3900000;0;1203000;0;0;26/07/16;80000000;60;;1
5;2;2;1;19450;8/07/70;52;Colombiano;3600000;0;2221800;225000000;0;12/06/19;88200000;64;NULL;1
2;2;;1;11001;18/10/70;52;COLOMBIANA;962800;4800000; $- ;115000000;0;23/05/13;62000000;36;NULL;1
5;2;;1;11001;21/05/71;51;COLOMBIANA;800000;2400000;227000;90000000;0;12/12/14;36000000;48;NULL;1
2;2;;1;11001;23/08/70;52;COLOMBIANA;1200000;2400000; $- ;55000000;0;10/06/14;40000000;48;NULL;1
5;0;2;1;11001;20/09/71;51;Colombiano;10650000;0;6873000;821000000;0;21/05/18;67000000;48;NULL;1
2;2;3;3;11001;5/02/71;51;Colombiano;4800000;0;1525000;143000000;0;2/02/18;75000000;60;NULL;1
2;2;2;3;11001;27/06/70;52;Colombiano;3802998;0;2393899;130000000;0;5/11/20;38000000;48;NULL;1
2;2;2;3;11001;27/06/70;52;Colombiano;3802998;0;2393899;130000000;0;5/11/20;31000000;48;NULL;1
5;2;;3;76834;20/07/70;52;COLOMBIANA;1200000;2400000; $- ;95000000;0;16/09/14;40000000;48;NULL;1
1;2;4;2;11001;27/09/71;51;Colombiano;1200000;0;1308000;40000000;0;27/03/15;50000000;48;NULL;1
1;2;4;2;11001;27/09/71;51;Colombiano;1200000;0;1308000;40000000;0;27/03/15;85000000;60;NULL;1
1;2;4;2;11001;27/09/71;51;Colombiano;1200000;0;1308000;40000000;0;27/06/17;5942432;36;NULL;1
1;2;4;2;11001;27/09/71;51;Colombiano;1200000;0;1308000;40000000;0;9/11/18;15913248;48;NULL;1
1;2;3;3;11001;30/07/70;52;COLOMBIANO;8290647;0;4119000;0;0;21/06/16;80000000;48;;1
5;2;;1;15469;6/01/72;50;COLOMBIANA;2657881;4800000; $- ;210000000;0;28/03/15;67000000;48;NULL;1
4;2;3;1;11001;7/04/72;50;Colombiano;5043000;0;2880900;278000000;0;2/02/22;48000000;48;NULL;1
