EstadoCivil;Sexo;Estrato;TipoVivienda;LugarNacimiento; FechaNacimiento ;Edad;Nacionalidad; Ingresos ;OtrosIngresos; Gastos ;Activos;OtrosPasivos;FechaSolicitud; CapitalSolicitado ;Plazo;Score;Aprobado
2;1;2;3;73001;3/02/73;49;COLOMBIANO;3250000;0;2302000;0;0;15/06/16;100000000;60;;2
2;1;2;3;73001;3/02/73;49;COLOMBIANO;3250000;0;2302000;0;0;17/07/15;100000000;60;;2
0;1;0;0;;10/05/74;48;Colombiano;13000000;0;17627000;0;0;22/11/17;90000000;48;;2
5;1;3;1;11001;31/08/72;50;COLOMBIANO;5440500;0;2784645;165000000;0;6/08/14;69000000;48;;2
0;1;0;0;11001;12/04/73;49;COLOMBIANO;3250000;NULL;1450000;0;NULL;4/04/14;84000000;48;;2
5;1;2;1;11001;5/06/73;49;Colombiano;2875000;0;2092000;30000000;0;11/05/18;53000000;36;;2
1;2;3;3;25875;20/03/74;48;COLOMBIANA;8250000;0;3650000;180000000;0;9/12/14;120000000;48;;2
2;1;2;3;11001;30/06/72;50;Colombiano;7555836;0;4869000;150000000;0;15/05/17;80000000;60;;2
0;1;0;0;;20/10/75;47;Colombiano;9250000;0;8631000;0;0;31/08/18;60000000;36;;2
0;1;0;0;;17/05/76;46;Colombiano;3500000;0;1875000;0;0;12/10/18;70000000;60;;2
2;1;3;1;11001;25/03/75;47;Colombiano;3371000;0;2266000;0;0;30/05/19;25000000;48;910;2
5;2;2;1;68179;12/04/75;47;COLOMBIANO;4450000;0;1907000;0;0;10/04/18;40000000;36;921;2
0;1;0;0;;23/04/78;44;Colombiano;4000000;0;2622000;0;0;22/08/17;75000000;60;;2
0;1;0;0;11001;25/03/76;46;COLOMBIANO;4500000;0;2538000;0;0;23/08/16;85000000;60;;2
4;1;2;3;11001;24/02/79;43;Colombiano;5000000;0;2492000;90000000;0;17/07/17;35000000;36;;2
5;1;2;1;11001;28/10/78;44;Colombiano;8520000;0;3967000;285000000;0;1/02/17;140000000;60;;2
5;1;3;3;11001;27/07/79;43;COLOMBIANO;5750000;0;5997000;95000000;0;29/09/16;95000000;60;;2
1;1;3;3;11001;20/10/80;42;Colombiano;4400000;0;1550000;0;0;27/12/16;95000000;60;;2
5;1;2;3;11001;8/04/78;44;COLOMBIANO;7700000;0;4100000;90000000;0;5/08/15;60000000;48;894;2
5;1;2;3;11001;8/04/78;44;COLOMBIANO;7700000;0;4100000;90000000;0;6/03/14;100000000;48;894;2
5;1;3;3;11001;14/02/82;40;Colombiano;13307000;0;10659000;0;0;9/11/15;95000000;60;899;2
0;1;0;0;;25/06/82;40;;5200000;NULL;1450000;0;NULL;24/04/14;66000000;30;;2
2;1;3;1;11001;19/10/80;42;Colombiano;5686877;0;3328554;150000000;0;28/01/19;64000000;60;940;2
4;1;3;1;11001;25/11/80;41;Colombiano;3250000;0;1250000;0;0;12/10/17;85000000;60;;2
2;0;3;3;11001;15/06/79;43;Colombiano;3500000;0;1850000;0;0;2/08/18;45000000;60;;2
2;0;3;3;11001;15/06/79;43;Colombiano;3500000;0;1850000;0;0;7/05/18;45000000;60;;2
1;1;2;3;11001;28/08/79;43;Colombiano;7500000;0;5086000;120000000;0;4/10/16;60000000;48;;2
1;1;1;3;11001;28/02/81;41;COLOMBIANO;3250000;NULL;1528000;0;NULL;25/04/14;60000000;48;;2
5;1;2;1;11001;18/10/80;42;COLOMBIANO;3256836;0;1864912;70000000;0;23/09/16;70000000;60;;2
5;1;2;1;11001;1/12/81;40;Colombiano;5145046;0;3701969;0;0;8/08/18;51000000;48;878;2
5;1;2;1;25175;27/02/81;41;Colombiano;2250000;0;2748000;100000000;0;17/03/17;30000000;48;;2
2;1;3;1;11001;3/06/81;41;Colombiano;7104000;0;4972560;160000000;0;30/06/17;20000000;36;879;2
1;1;2;3;11001;22/10/81;41;COLOMBIANO;13027000;0;9946000;0;0;11/08/16;95000000;60;;2
1;1;2;2;11001;3/07/82;40;Colombiano;3225000;0;0;0;0;3/12/19;53000000;60;;2
1;1;2;1;;31/05/81;41;COLOMBIANO;7900000;0;3712000;215000000;0;3/05/16;172000000;60;;2
2;1;2;1;11001;6/10/81;41;COLOMBIANA;5772291;NULL;5774860;80000000;NULL;6/06/14;75000000;48;;2
2;1;2;3;5031;13/10/75;47;COLOMBIANO;2240000;0;2050000;0;0;18/05/16;59000000;48;;2
1;1;2;3;11001;13/10/83;39;Colombiano;12576213;0;6617000;130000000;0;27/07/17;57000000;48;;2
0;1;0;0;11001;23/02/84;38;Colombiano;5000000;0;3438000;0;0;14/02/19;64000000;60;;2
1;1;2;3;11001;24/03/84;38;Colombiano;5674022;0;4173856;30000000;0;24/01/18;47900000;60;;2
5;1;3;3;;17/07/84;38;COLOMBIANO;2500000;0;1450000;0;0;21/11/16;90000000;60;;2
5;1;3;3;11001;26/01/82;40;COLOMBIANO;4200000;0;2333000;0;0;28/07/16;84000000;60;;2
4;1;2;1;11001;27/08/81;41;COLOMBIANO;1000000;NULL;1162000;0;NULL;9/06/14;77800000;48;;2
2;1;3;2;11001;18/04/84;38;Seleccione;3750000;0;2093000;0;0;28/03/19;55000000;60;;2
0;0;0;0;11001;31/01/84;38;Colombiano;3250000;0;2136000;0;0;22/05/18;59000000;60;;2
5;1;2;1;11001;4/12/84;37;COLOMBIANO;4805000;0;2690000;100000000;0;2/03/16;74000000;48;;2
1;1;3;2;11001;29/12/80;41;Colombiano;2860000;0;2416000;0;0;21/02/18;53000000;60;;2
1;1;2;2;25506;26/03/81;41;COLOMBIANO;3500000;0;1250000;0;0;22/07/16;73000000;48;;2
1;1;4;3;11001;10/10/83;39;COLOMBIANO;5700000;0;3182000;0;0;16/03/16;97000000;60;;2
5;1;2;3;AQUITANIA;3/02/84;38;COLOMBIANO;3850000;NULL;1700000;0;NULL;14/02/14;78000000;48;;2
5;1;1;3;11001;21/04/84;38;COLOMBIANO;3250000;0;1350000;0;0;26/08/14;35000000;24;946;2
5;1;3;1;11001;16/01/83;39;Colombiano;5750000;0;4263611;0;0;7/02/19;42000000;48;;2
5;1;3;1;11001;16/01/83;39;Colombiano;5750000;0;4263611;0;0;7/02/19;42000000;48;;2
1;1;2;3;11001;9/12/82;39;Colombiano;7250000;0;4125000;0;0;26/12/17;64000000;60;;2
5;1;2;3;11001;12/01/83;39;Colombiano;3890211;0;2275000;90000000;0;8/07/16;92000000;60;;2
1;1;3;1;50680;29/07/83;39;Colombiano;5660000;0;2449000;100000000;0;17/02/17;64000000;60;;2
1;1;4;3;25178;21/06/84;38;COLOMBIANO;11802187;0;8372000;400000000;0;21/11/16;84000000;60;;2
2;1;2;3;;4/11/84;38;Colombiano;3500000;0;1550000;0;0;10/01/18;50000000;60;;2
5;1;1;3;11001;5/11/84;38;COLOMBIANO;4500000;0;2476000;0;0;14/11/14;66000000;48;;2
5;1;1;3;25867;21/09/62;60;Colombiano;3225000;0;32000;0;0;18/01/19;60000000;60;;2
5;1;1;1;15757;6/11/61;61;Colombiano;5500000;0;4697000;30000000;0;12/02/18;74500000;60;;2
2;0;2;1;11001;17/10/66;56;Colombiano;5100000;0;3052000;150000000;0;17/06/18;58000000;60;;2
5;1;1;1;;14/01/68;54;Colombiano;3450000;0;3120000;120000000;0;18/07/17;80000000;60;;2
2;1;2;1;25878;1/05/67;55;Colombiano;7160000;0;3679000;500000000;0;29/12/16;95000000;60;923;2
2;1;2;1;25183;24/01/65;57;Colombiano;4500000;0;8635000;550000000;0;1/12/17;30000000;60;;2
2;1;2;1;25183;24/01/65;57;Colombiano;4500000;0;8635000;550000000;0;1/12/17;30000000;60;;2
2;1;3;1;63548;18/06/66;56;Colombiano;4750000;0;977000;150000000;0;26/11/19;55000000;48;;2
4;1;2;3;11001;20/01/69;53;COLOMBIANO;10521114;0;7503276;64000000;0;22/07/16;92000000;60;;2
0;1;0;0;68385;29/11/76;45;COLOMBIANA;4330452;0;3142746;0;0;5/03/15;50000000;48;;2
5;1;2;1;11001;10/08/16;6;COLOMBIANO;4000000;0;3000000;150000000;0;10/08/16;35000000;60;947;2
2;1;3;1;11001;3/08/65;57;Colombiano;3500000;0;1875000;0;0;28/02/18;55000000;48;955;2
2;1;3;1;11001;3/08/65;57;Colombiano;3500000;0;1875000;0;0;3/05/18;45000000;60;955;2
2;1;2;3;;11/07/67;55;Colombiano;4430196;0;1750000;0;0;19/05/17;90000000;60;;2
5;1;2;1;11001;29/10/69;53;COLOMBIANO;3100000;0;1350000;100000000;0;24/02/15;92000000;48;;2
1;1;3;3;11001;20/01/72;50;Colombiano;3780000;0;2154000;0;0;7/02/18;43000000;60;856;2
5;1;2;3;11001;25/01/73;49;Colombiano;5500000;0;2981000;60000000;0;12/02/14;40000000;24;956;2
5;1;2;3;11001;25/01/73;49;Colombiano;5500000;0;2981000;60000000;0;23/03/18;68000000;60;956;2
5;1;2;1;11001;21/07/72;50;COLOMBIANO;6000000;NULL;3050000;168000000;NULL;19/03/14;85000000;48;933;2
5;1;2;1;11001;11/10/72;50;Colombiano;3225000;0;395000;0;0;28/11/19;45000000;48;;2
2;1;2;3;11001;11/07/73;49;Colombiano;3500000;0;1480000;0;0;6/02/19;54000000;60;904;2
5;1;2;1;68397;10/08/73;49;COLOMBIANO;4000000;0;3275000;80000000;0;15/04/16;82000000;60;;2
2;1;1;3;25899;27/03/79;43;Colombiano;7569000;0;2695000;140000000;0;31/10/19;63000000;36;;2
0;1;0;0;25899;20/06/79;43;COLOMBIANO;5400000;0;2124000;0;0;19/08/15;165000000;60;;2
1;1;3;1;25899;2/02/81;41;COLOMBIA;7250000;0;4140000;120000000;0;4/08/14;67500000;48;924;2
5;1;3;1;68217;29/07/82;40;Colombiano;3625000;0;0;250000000;0;3/09/19;70000000;60;;2
5;1;2;3;11001;13/06/82;40;Colombiano;4950000;0;1444506;28000000;0;29/07/19;69000000;60;;2
5;1;2;3;11001;13/06/82;40;Colombiano;4950000;0;1444506;28000000;0;29/07/19;42000000;48;;2
1;1;4;3;11001;14/11/82;40;Colombiano;3500000;0;2390000;0;0;21/02/19;57000000;48;;2
1;1;2;3;76001;24/08/82;40;Colombiano;2000000;0;2575000;100000000;0;29/03/17;55000000;48;;2
5;1;2;3;11001;17/01/83;39;COLOMBIANO;7259505;0;4516000;72000000;0;11/10/16;85000000;60;935;2
5;1;3;1;11001;28/09/82;40;COLOMBIANO;4980000;0;2801200;80000000;0;22/03/16;100000000;60;;2
0;1;0;0;;28/10/83;39;Colombiano;8200000;0;7870000;0;0;8/08/17;85000000;60;;2
1;1;2;3;15804;26/04/85;37;COLOMBIANO;8250000;0;3517000;0;0;27/07/16;88000000;60;;2
2;1;2;1;11001;24/07/85;37;Colombiano;8515000;0;5433000;149000000;0;15/07/19;76000000;60;;2
5;1;2;1;11001;3/08/84;38;Colombiano;3225000;0;267000;0;0;20/06/19;64000000;48;;2
1;1;4;3;11001;6/12/84;37;COLOMBIANO;3700000;0;1550000;0;0;12/05/15;60000000;60;;2
5;1;3;3;11001;19/10/84;38;Colombiano;2970000;0;1652000;0;0;16/03/17;90000000;60;;2
1;1;2;3;15761;10/01/84;38;COLOMBIANO;2700000;0;1588000;0;0;1/09/14;81100000;48;;2
0;1;0;0;;29/01/85;37;Colombiano;3250000;0;2800000;0;0;3/10/18;25000000;60;;2
2;1;3;1;11001;1/03/85;37;Colombiano;3250000;0;1901833;0;0;11/04/18;66000000;60;;2
1;1;3;3;11001;20/01/84;38;Colombiano;3225000;0;70000;0;0;9/07/19;57400000;60;;2
5;1;2;3;11001;29/08/84;38;Colombiano;4000000;0;2456000;0;0;30/01/19;78000000;60;;2
5;1;1;3;11001;1/12/85;36;COLOMBIANO;4490000;NULL;1843000;0;NULL;8/04/14;70000000;48;946;2
1;1;3;3;11001;27/09/85;37;COLOMBIANO;8000000;0;2850000;180000000;0;2/10/15;116000000;60;;2
1;1;3;3;11001;27/09/85;37;COLOMBIANO;8000000;0;2850000;180000000;0;19/06/15;130000000;60;;2
5;1;2;3;25335;25/08/85;37;COLOMBIANO;4327476;0;2257370;0;0;5/11/16;60000000;48;;2
1;1;3;3;;28/12/85;36;COLOMBIANO;4282532;0;3189894;0;0;25/11/16;88000000;60;;2
5;1;2;1;15455;8/09/85;37;Colombiano;6325000;0;4620000;260000000;0;19/02/18;68000000;60;;2
5;1;2;3;11001;4/12/85;36;COLOMBIANO;2500000;0;1350000;0;0;2/12/16;72000000;48;;2
5;1;4;1;5001;10/03/84;38;Colombiano;3240000;0;2347000;0;0;27/03/17;60000000;60;;2
4;1;1;2;41006;29/01/80;42;COLOMBIANO;4547000;0;4352000;150000000;0;20/05/16;34000000;48;;2
2;1;3;3;41801;30/04/77;45;COLOMBIANO;5344815;0;3102795;0;0;29/02/16;60000000;48;0;2
2;1;3;3;41801;30/04/77;45;COLOMBIANO;5344815;0;3102795;0;0;26/09/16;60000000;48;0;2
1;1;1;1;41615;3/06/79;43;COLOMBIANO;2520000;0;1443000;0;0;25/04/16;39000000;48;;2
2;1;1;2;41078;8/10/84;38;Colombiano;2842720;0;1736000;0;0;28/02/17;43000000;60;;2
2;1;3;1;5360;9/02/54;68;COLOMBIANO;3125000;0;1966000;80000000;0;26/07/16;54000000;60;;2
2;1;2;1;5088;24/10/56;66;COLOMBIANO;2929455;0;1950000;160000000;0;24/11/16;60000000;60;;2
5;1;2;1;5234;18/07/61;61;COLOMBIANA;4341864;0;2143606;0;0;2/03/15;55000000;48;;2
2;1;4;2;5001;15/07/80;42;COLOMBIANO;5039755;0;3722788;0;0;17/03/16;52000000;60;;2
2;1;2;1;5001;25/08/80;42;Colombiano;3510000;0;1550000;0;0;23/03/17;58000000;60;878;2
4;0;2;3;50313;3/07/72;50;Colombiano;6625000;0;4752000;200000000;0;9/05/18;45000000;48;;2
4;1;2;1;11001;18/02/70;52;Colombiano;2500000;0;1907000;0;0;12/02/19;45000000;60;;2
2;1;2;1;11001;20/12/72;49;COLOMBIANO;10400000;0;6869000;210000000;0;2/11/16;110000000;60;;2
2;1;3;1;50001;28/11/75;46;COLOMBIANO;4627944;0;2304000;100000000;0;14/01/16;70000000;60;927;2
2;1;2;1;11001;17/03/76;46;;4767188;0;3446722;0;0;4/01/17;70000000;60;;2
5;1;3;3;50001;30/03/77;45;COLOMBIANO;3000000;NULL;1862000;50000000;NULL;3/07/14;20000000;48;939;2
5;1;2;1;50124;25/03/77;45;COLOMBIANO;4750000;0;2350000;60000000;0;3/08/16;70000000;60;952;2
5;1;2;1;50124;25/03/77;45;COLOMBIANO;4750000;0;2350000;60000000;0;21/02/14;50000000;48;952;2
5;1;3;3;11001;2/10/78;44;Colombiano;7500000;0;4524000;65000000;0;12/01/17;72000000;48;;2
1;1;4;3;95001;20/06/83;39;COLOMBIANO;4526000;0;800000;0;0;27/10/15;70000000;60;;2
5;1;1;3;52260;7/08/79;43;Colombiano;8000000;0;6878000;195000000;0;1/03/19;40000000;36;;2
2;1;2;1;5001;24/03/83;39;COLOMBIANO;3585846;0;2178000;0;0;26/12/16;63000000;60;;2
1;1;2;2;20238;6/11/73;49;COLOMBIANO;4950000;NULL;2150000;80000000;NULL;19/05/14;60000000;36;904;2
1;1;2;2;;22/04/80;42;COLOMBIANO;1950000;0;1412306;0;0;22/11/16;65000000;60;;2
2;1;3;1;63001;14/04/76;46;Colombiano;3500000;0;2026000;0;0;29/01/17;78000000;48;;2
0;1;0;0;;12/10/17;5;Colombiano;9443000;0;7889687;139100000;0;11/10/17;50000000;60;;2
0;1;0;0;;13/06/67;55;Colombiano;3250000;0;2098000;0;0;22/08/18;53000000;60;;2
1;1;2;1;11001;15/09/67;55;Colombiano;9102128;0;7546100;63000000;0;4/03/19;37000000;48;;2
3;1;3;2;11001;28/07/68;54;Colombiano;8250000;0;7147000;0;0;4/02/19;60000000;60;;2
5;1;2;3;25151;26/10/68;54;Colombiano;4104993;0;4309000;0;0;10/01/17;84000000;60;;2
5;1;3;3;15176;29/11/66;55;Colombiano;4000000;0;1550000;0;0;13/02/19;60000000;60;947;2
5;1;2;1;25320;15/06/67;55;COLOMBIANO;4500000;0;4223000;0;0;9/06/15;60000000;48;;2
2;1;2;1;11001;30/07/68;54;COLOMBIANO;8800000;0;7129000;190000000;0;31/03/15;50000000;48;971;2
5;1;3;3;15599;30/03/69;53;Colombiano;7250000;0;3632000;480000000;0;29/05/14;100000000;36;;2
5;1;0;0;15480;24/05/69;53;Colombiano;11440000;0;14495000;440000000;0;4/10/17;180000000;60;;2
5;1;0;0;15480;24/05/69;53;Colombiano;11440000;0;14495000;440000000;0;25/04/17;90000000;60;;2
5;1;2;1;11001;12/02/70;52;COLOMBIANO;4000000;0;2233000;0;0;4/11/15;30000000;24;;2
2;1;2;2;15759;18/09/69;53;Colombiano;3660000;0;3020000;0;0;30/10/18;50000000;48;;2
2;1;2;1;11001;29/09/69;53;COLOMBIANO;3000000;0;2225000;100000000;0;28/09/15;8000000;12;905;2
2;1;2;3;15244;26/11/69;52;Colombiano;3900000;0;2132000;118000000;0;29/03/19;52000000;60;;2
0;1;0;0;;12/05/70;52;Colombiano;3500000;0;1950000;0;0;21/09/18;75000000;60;;2
1;1;3;2;11001;8/12/70;51;Colombiano;4750000;0;3740898;150000000;0;6/09/18;50000000;60;;2
1;1;3;2;11001;8/12/70;51;Colombiano;4750000;0;3740898;150000000;0;6/09/18;25000000;60;;2
1;1;3;2;11001;8/12/70;51;Colombiano;4750000;0;3740898;150000000;0;8/03/17;70000000;60;;2
5;1;0;0;15238;16/08/69;53;COLOMBIANA;5000000;0;3814000;120000000;0;13/01/15;26000000;48;961;2
2;1;2;1;11001;9/09/70;52;COLOMBIANO;6050000;0;2594000;120000000;0;23/02/15;100000000;48;964;2
5;1;1;1;;10/04/71;51;Colombiano;5601178;0;1854428;300000000;0;17/07/17;85000000;60;;2
5;1;2;3;;16/10/70;52;Colombiano;3450000;0;1400000;0;0;11/09/17;80000000;60;;2
2;1;2;3;11001;17/04/69;53;Colombiano;3750000;0;2400000;60000000;0;27/04/18;53000000;36;;2
2;1;2;3;11001;17/04/69;53;Colombiano;3750000;0;2400000;60000000;0;2/05/18;53000000;36;;2
0;1;0;0;;8/03/72;50;Colombiano;4619453;0;2085600;0;0;4/09/18;48000000;48;;2
0;1;0;0;;8/03/72;50;Colombiano;4619453;0;2085600;0;0;4/09/18;66000000;48;;2
5;1;3;1;11001;21/02/73;49;Colombiano;4950000;0;1914000;80000000;0;17/07/19;85000000;60;971;2
5;1;3;1;11001;21/02/73;49;Colombiano;4950000;0;1914000;80000000;0;17/07/19;60000000;60;971;2
5;1;3;3;11001;27/05/71;51;Colombiano;3250000;0;1368000;0;0;5/04/18;48000000;48;867;2
5;1;1;1;25281;20/09/71;51;Colombiano;10000000;0;7597000;195000000;0;22/02/19;70000000;60;801;2
5;1;2;3;73675;30/09/71;51;COLOMBIANO;2250000;0;1307000;0;0;22/11/16;60000000;60;;2
5;1;2;1;11001;21/03/74;48;COLOMBIANO;7400000;0;3375000;128000000;0;20/10/14;65000000;36;962;2
5;2;3;1;11001;3/05/73;49;COLOMBIANO;2500000;0;3369000;147000000;0;23/10/14;75000000;60;;2
5;1;3;1;11001;20/05/72;50;Colombiano;3250000;0;1750000;0;0;11/01/18;65000000;60;;2
5;1;3;1;11001;24/09/78;44;COLOMBIANO;3500000;0;2516000;0;0;15/07/14;80000000;48;;2
1;1;2;3;11001;4/07/78;44;Colombiano;6050000;0;4640000;0;0;22/12/17;55000000;60;;2
2;1;4;1;11001;24/01/78;44;COLOMBIANO;11176000;0;5230840;95000000;0;26/09/16;95000000;36;;2
0;1;2;1;11001;29/06/76;46;COLOMBIANA;923000;0;1672000;0;0;20/01/15;84000000;48;;2
5;1;2;3;11001;8/06/82;40;Colombiano;2850000;0;221000;0;0;27/05/19;40000000;48;;2
2;1;4;1;25178;4/10/80;42;colombiano;6784616;0;2346381;150000000;0;27/08/14;40000000;48;879;2
2;1;4;3;50689;21/10/82;40;COLOMBIANO;12023771;0;9713496;0;0;14/12/15;70000000;60;;2
5;2;2;3;73352;14/11/79;43;COLOMBIANA;6200000;0;4213000;117000000;0;13/01/15;44000000;48;;2
0;1;0;0;11001;23/06/80;42;Colombiano;2300000;0;1932000;0;0;23/04/18;63000000;60;;2
1;1;2;3;73873;5/11/80;42;COLOMBIANO;2700000;0;3460000;0;0;23/11/16;70000000;60;;2
2;1;3;2;11001;17/03/81;41;COLOMBIANO;4400000;0;1700000;160000000;0;21/12/16;70000000;60;;2
1;1;2;3;11001;30/03/79;43;;4700000;NULL;2568000;80000000;NULL;30/05/14;65000000;36;;2
1;1;2;3;11001;27/05/79;43;COLOMBIANO;6470000;0;2560000;90000000;0;3/02/16;125000000;60;906;2
1;1;2;1;11001;15/04/81;41;Colombiano;4000000;0;1818000;80000000;0;16/08/17;80000000;60;;2
2;1;3;3;11001;7/05/81;41;Colombiano;3250000;0;2222000;0;0;28/12/17;70000000;60;;2
0;1;0;0;;27/03/82;40;Colombiano;3615311;0;1881992;0;0;24/09/18;62000000;60;;2
0;1;0;0;;27/03/82;40;Colombiano;3615311;0;1881992;0;0;24/09/18;62000000;60;;2
2;1;2;3;11001;20/05/82;40;Colombiano;3250000;0;1600000;0;0;28/09/17;82000000;60;946;2
2;1;2;3;11001;20/05/82;40;Colombiano;3250000;0;1600000;0;0;21/09/17;65000000;60;946;2
5;1;1;1;11001;17/12/83;38;COLOMBIANO;3450000;NULL;1476000;180000000;NULL;13/03/14;75000000;48;;2
1;1;2;2;;19/09/61;61;COLOMBIANO;3007155;0;1611360;0;0;23/09/16;65000000;60;;2
1;1;2;1;41001;23/02/82;40;COLOMBIANO;4200000;0;2250000;200000000;0;29/12/16;60000000;60;;2
1;1;3;3;;19/06/82;40;COLOMBIANO;6500000;0;6595000;15000000;0;26/09/16;70000000;48;;2
2;1;2;3;11001;8/02/83;39;Colombiano;7500000;0;7019000;180000000;0;21/01/18;55000000;60;;2
5;1;2;3;11001;5/07/83;39;Colombiano;3475000;0;66000;70000000;0;12/12/19;25000000;48;963;2
5;1;2;3;11001;5/07/83;39;Colombiano;3475000;0;66000;70000000;0;5/11/19;45000000;60;963;2
5;1;2;3;11001;5/07/83;39;Colombiano;3475000;0;66000;70000000;0;8/04/19;60000000;60;963;2
5;1;3;1;;25/07/81;41;Colombiano;4648697;0;2842204;130000000;0;7/07/17;49000000;60;;2
5;1;3;1;;28/08/81;41;COLOMBIANO;3250000;0;3354000;0;0;12/12/16;62000000;60;;2
2;1;2;1;15753;22/03/82;40;Colombiano;5565000;0;3639601;100000000;0;24/11/17;1000000;60;;2
2;1;2;1;15753;22/03/82;40;Colombiano;5565000;0;3639601;100000000;0;6/12/17;67000000;60;;2
5;1;2;3;73873;10/07/80;42;Colombiano;3250000;0;2760000;25000000;0;22/06/16;90000000;48;;2
5;1;2;3;73873;10/07/80;42;Colombiano;3250000;0;2760000;25000000;0;20/04/18;80000000;60;;2
0;1;0;0;;18/03/81;41;Colombiano;2700000;0;0;0;0;2/05/19;45000000;60;;2
4;1;2;1;11001;5/06/82;40;COLOMBIANO;4303543;0;2456614;130000000;0;2/09/14;82000000;48;;2
5;1;3;3;50001;25/02/85;37;Colombiano;3340000;0;1650000;0;0;22/02/17;70000000;60;;2
1;1;2;3;15681;17/09/79;43;Colombiano;3225000;0;243000;0;0;26/09/19;65000000;60;925;2
1;1;2;3;25269;18/04/80;42;Colombiano;5500000;0;3591000;174000000;0;22/12/17;220000000;60;;2
1;1;2;3;25269;18/04/80;42;Colombiano;5500000;0;3591000;174000000;0;25/02/16;87000000;60;;2
0;1;0;0;;12/07/82;40;Colombiano;8008000;0;4565354;0;0;5/09/18;30000000;48;;2
5;1;2;3;68013;4/05/80;42;COLOMBIANO;11400000;0;6524000;190000000;0;18/02/15;144000000;48;927;2
0;1;0;0;;18/10/82;40;Colombiano;3250000;0;1772000;0;0;17/10/18;56000000;48;;2
5;0;2;1;11001;10/05/83;39;Colombiano;3560000;0;1891000;45000000;0;24/05/18;45000000;60;;2
0;1;0;0;;15/05/84;38;Colombiano;6219872;0;7449693;0;0;10/10/18;53000000;60;;2
0;1;0;0;;15/05/84;38;Colombiano;6219872;0;7449693;0;0;10/10/18;53000000;60;;2
1;1;3;3;11001;2/02/81;41;Colombiano;3225000;0;81000;0;0;8/11/19;59300000;60;943;2
1;1;3;1;11001;21/03/83;39;COLOMBIANO;5700000;0;2638000;120000000;0;4/10/16;86000000;60;;2
2;1;3;3;11001;9/11/80;42;COLOMBIANO;3900000;0;1895000;85000000;0;9/03/16;100000000;60;;2
1;1;3;1;11001;19/03/81;41;Colombiano;3700000;0;1550000;90000000;0;1/02/17;87000000;60;;2
1;1;2;3;11001;26/05/81;41;COLOMBIANO;4600000;0;1650000;0;0;5/06/15;62000000;48;952;2
5;1;3;3;11001;8/07/82;40;COLOMBIANO;4300000;0;2000000;55000000;0;3/05/16;87000000;60;;2
5;1;2;1;11001;21/10/83;39;Colombiano;13500000;0;9056000;335000000;0;20/02/18;60000000;48;;2
5;1;2;1;11001;21/10/83;39;Colombiano;13500000;0;9056000;335000000;0;1/03/19;60000000;48;;2
5;1;2;2;11001;27/04/83;39;COLOMBIANA;4200000;0;1762000;0;0;24/11/14;80000000;48;;2
5;1;1;3;11001;18/09/84;38;COLOMBIANO;3750000;0;1450000;0;0;13/01/16;65000000;60;750;2
1;1;2;3;11001;28/03/83;39;Colombiano;3250000;0;1581000;0;0;7/11/17;65000000;48;;2
5;1;3;1;11001;31/07/84;38;Colombiano;2750000;0;1550000;0;0;31/03/17;80000000;60;;2
5;1;2;2;68773;29/07/63;59;Colombiano;3250000;0;1550000;0;0;20/11/17;70000000;60;;2
5;1;4;1;IBAGUE;10/01/67;55;COLOMBIANO;5400000;NULL;2796000;84000000;NULL;24/02/14;74000000;48;917;2
5;1;2;3;41001;1/06/66;56;Colombiano;1960000;0;1663000;0;0;5/05/17;38000000;48;;2
0;1;0;0;73504;26/07/66;56;COLOMBIANO;5400000;0;2279000;0;0;18/01/16;141800000;60;;2
2;1;3;3;25754;26/11/65;56;COLOMBIANO;15500000;0;9989000;185000000;0;21/07/15;170000000;60;956;2
2;1;1;1;73585;21/01/66;56;Colombiano;2500000;0;2471000;70000000;0;2/11/17;30000000;60;;2
2;1;2;1;11001;30/08/71;51;COLOMBIANO;9250000;0;5471000;350000000;0;1/07/15;99000000;60;;2
2;1;2;1;25183;5/06/71;51;Colombiano;4375000;0;3125000;35000000;0;7/02/19;63000000;60;;2
2;1;2;1;25183;5/06/71;51;Colombiano;4375000;0;3125000;35000000;0;21/01/19;55000000;60;;2
2;1;2;3;25297;1/05/78;44;COLOMBIANO;2700000;0;1702000;0;0;20/11/15;100000000;60;;2
1;1;3;2;25245;19/05/80;42;Colombiano;6040000;0;2416000;240000000;0;14/08/19;72000000;60;;2
2;1;3;1;25181;10/10/70;52;Colombiano;6836100;0;6393323;0;0;26/09/18;68000000;60;;2
5;1;3;1;15740;30/12/72;49;Colombiano;7900000;0;5525000;0;0;9/08/17;70000000;60;;2
2;1;1;3;11001;14/08/73;49;Colombiano;2250000;0;1550000;0;0;19/10/17;50000000;36;;2
5;1;2;1;25175;1/06/73;49;Colombiano;9400000;0;6379693;75000000;0;18/01/17;43106000;48;921;2
2;1;2;3;25899;29/05/75;47;COLOMBIANO;2750000;0;1700000;0;0;22/05/15;96000000;60;;2
2;1;2;3;25899;29/05/75;47;COLOMBIANO;2750000;0;1700000;0;0;16/03/15;168000000;48;;2
1;1;2;3;25899;6/04/84;38;Colombiano;2500000;0;2001000;0;0;5/06/17;50000000;60;;2
5;1;3;2;41206;1/04/82;40;Colombiano;3225000;0;0;0;0;7/11/19;57900000;60;922;2
